model,pred_len,epoch,train_loss,val_loss,r2_val_sklearn
LSTM_MO,1,0,3.866510048191598,1.0354892132618956,0.005851268768310547
LSTM_MO,1,1,3.620229745571046,1.0252374797732435,0.015420198440551758
LSTM_MO,1,2,3.576325045393265,1.0293117128454774,0.011405885219573975
LSTM_MO,1,3,3.5610174585153604,1.0255787883039194,0.015002846717834473
LSTM_MO,1,4,3.5399249334859246,1.0252947285486997,0.01532810926437378
LSTM_MO,2,0,4.076493304870699,1.2046316051642403,-0.006119132041931152
LSTM_MO,2,1,3.8127252264353246,1.1974856297250922,1.8477439880371094e-05
LSTM_MO,2,2,3.759808008093387,1.1987414142216435,-0.0007736682891845703
LSTM_MO,2,3,3.719812751322499,1.1957324750948954,0.0018140077590942383
LSTM_MO,2,4,3.6984837849462484,1.1941899780809653,0.0032015442848205566
LSTM_MO,3,0,4.266497543640435,1.3177128472002864,0.006306588649749756
LSTM_MO,3,1,3.96808178929819,1.3243142093979676,0.0016080737113952637
LSTM_MO,3,2,3.8911774954862066,1.3269622180866831,-0.00026297569274902344
LSTM_MO,3,3,3.8491758495155306,1.3239834972920308,0.00190812349319458
LSTM_MO,3,4,3.8245527659025456,1.3261369288763927,0.0003058314323425293
LSTM_MO,4,0,4.511298017068342,1.4739482477022947,-0.02856123447418213
LSTM_MO,4,1,4.215245931832627,1.4635975503199201,-0.020731210708618164
LSTM_MO,4,2,4.123634536581283,1.4543298207621538,-0.013853788375854492
LSTM_MO,4,3,4.073743279430676,1.4554289198899997,-0.014562726020812988
LSTM_MO,4,4,4.030929201705889,1.4472317168958315,-0.008971452713012695
LSTM_MO,5,0,4.7370408909734,1.5693129640264902,-0.026543021202087402
LSTM_MO,5,1,4.391453170556236,1.5922708894565958,-0.04091465473175049
LSTM_MO,5,2,4.304825960573825,1.5926424185914587,-0.04090070724487305
LSTM_MO,5,3,4.243341479196467,1.5837883795923189,-0.03516113758087158
LSTM_MO,5,4,4.206395983018658,1.5772822975086664,-0.03104090690612793
LSTM_MO,6,0,4.893568749236333,1.6379671815362533,-0.022306203842163086
LSTM_MO,6,1,4.59770328889406,1.6573300180497292,-0.03397953510284424
LSTM_MO,6,2,4.517579369658474,1.662811229151476,-0.03701293468475342
LSTM_MO,6,3,4.462605478523602,1.6605342910277798,-0.035237789154052734
LSTM_MO,6,4,4.41133140887372,1.6679818158538346,-0.03979766368865967
LSTM_MO,7,0,5.332349425314793,1.721642469185944,-0.02773451805114746
LSTM_MO,7,1,4.866959154206727,1.7516916435546674,-0.04560410976409912
LSTM_MO,7,2,4.755461652408398,1.7465920676236855,-0.042386770248413086
LSTM_MO,7,3,4.667253702745906,1.7474300452716378,-0.042594313621520996
LSTM_MO,7,4,4.60766683944634,1.7312074887991864,-0.032735228538513184
LSTM_MO,8,0,5.640265170757363,1.7792702073420097,-0.022385597229003906
LSTM_MO,8,1,5.086678091186758,1.7927293858952094,-0.030292510986328125
LSTM_MO,8,2,4.92343248951635,1.8044518360629478,-0.037200331687927246
LSTM_MO,8,3,4.842989593789708,1.8015818928099498,-0.03567469120025635
LSTM_MO,8,4,4.781665296770814,1.8065506656784172,-0.03856301307678223
LSTM_MO,9,0,5.656813319958746,1.8426900200802212,-0.023482918739318848
LSTM_MO,9,1,5.229703418165445,1.8698132374674707,-0.039212584495544434
LSTM_MO,9,2,5.109599520452321,1.8917899102357218,-0.05151534080505371
LSTM_MO,9,3,5.037414749152958,1.8976197206694811,-0.054936885833740234
LSTM_MO,9,4,4.972749766521156,1.896129387429066,-0.05418717861175537
LSTM_MO,10,0,5.91172607447952,1.9267885705520367,-0.0388484001159668
LSTM_MO,10,1,5.455404124967754,1.9344533942497097,-0.04303872585296631
LSTM_MO,10,2,5.306609772145748,1.9480948988705074,-0.05051910877227783
LSTM_MO,10,3,5.218730781786144,1.959823425473838,-0.056862473487854004
LSTM_MO,10,4,5.156563136354089,1.961697450799732,-0.05799829959869385
LSTM_MO,11,0,6.046552691250467,1.9788655932864239,-0.0400853157043457
LSTM_MO,11,1,5.599540646092441,1.9964165477174909,-0.0493091344833374
LSTM_MO,11,2,5.474353934662083,2.0103968142378377,-0.05640876293182373
LSTM_MO,11,3,5.381681885283727,2.0161262381664864,-0.059184908866882324
LSTM_MO,11,4,5.326876586876237,2.006095475064041,-0.05359351634979248
LSTM_MO,12,0,6.223694661534147,2.034331841629812,-0.040663957595825195
LSTM_MO,12,1,5.75883011000329,2.019363322434412,-0.03366661071777344
LSTM_MO,12,2,5.626365728088115,2.0299287716433465,-0.03920114040374756
LSTM_MO,12,3,5.553839726471587,2.038173217740324,-0.04339599609375
LSTM_MO,12,4,5.500280596609962,2.036744829124532,-0.04267919063568115
LSTM_MO,13,0,6.472399468835746,2.070801540923758,-0.03537857532501221
LSTM_MO,13,1,5.970492138653188,2.0808345745406847,-0.04043257236480713
LSTM_MO,13,2,5.838848444859724,2.089965620930967,-0.04521536827087402
LSTM_MO,13,3,5.758858569922882,2.096332627937369,-0.04853558540344238
LSTM_MO,13,4,5.692633930266507,2.090108166595072,-0.045544981956481934
LSTM_MO,14,0,6.627510812961393,2.0793527337754596,-0.018840312957763672
LSTM_MO,14,1,6.108342275851303,2.1148956051788566,-0.036473870277404785
LSTM_MO,14,2,5.959179547408389,2.1289374525890725,-0.04350686073303223
LSTM_MO,14,3,5.871505479742256,2.1278862644600687,-0.04315531253814697
LSTM_MO,14,4,5.81562134789096,2.133066040717094,-0.045824646949768066
LSTM_MO,15,0,6.659854064074655,2.159643752904405,-0.04050040245056152
LSTM_MO,15,1,6.24450910422537,2.1581723720779116,-0.0394669771194458
LSTM_MO,15,2,6.114006887293524,2.165665022349575,-0.04262995719909668
LSTM_MO,15,3,6.034129384387699,2.1764637049494917,-0.04763531684875488
LSTM_MO,15,4,5.97613890717427,2.165776253518811,-0.04249370098114014
LSTM_MO,16,0,6.717660712477352,2.1603917662275958,-0.022820115089416504
LSTM_MO,16,1,6.388865058257111,2.179218020089929,-0.03184783458709717
LSTM_MO,16,2,6.284437688227211,2.193589429022483,-0.038733482360839844
LSTM_MO,16,3,6.194664482266775,2.2089339531028567,-0.04598188400268555
LSTM_MO,16,4,6.1310317108407615,2.208093705467322,-0.0455782413482666
LSTM_MO,17,0,7.01127012435566,2.204646661899083,-0.030719995498657227
LSTM_MO,17,1,6.59187566724551,2.2350202306618847,-0.04488825798034668
LSTM_MO,17,2,6.464380227029324,2.242564496453744,-0.048209428787231445
LSTM_MO,17,3,6.36047236802166,2.2417092284262754,-0.04775404930114746
LSTM_MO,17,4,6.301192376214792,2.2393475576462993,-0.04650700092315674
LSTM_MO,18,0,7.08729140875353,2.2040035348249716,-0.015444636344909668
LSTM_MO,18,1,6.704336875710975,2.2451295386106063,-0.03438282012939453
LSTM_MO,18,2,6.572523398381291,2.2597608243521026,-0.04108023643493652
LSTM_MO,18,3,6.480393595259749,2.2698830343539793,-0.04594218730926514
LSTM_MO,18,4,6.4211290286233025,2.2762799295033695,-0.04889059066772461
LSTM_MO,19,0,7.428370346315205,2.2742531968212747,-0.0352703332901001
LSTM_MO,19,1,6.866701411083341,2.304976809562511,-0.0490494966506958
LSTM_MO,19,2,6.73369515594095,2.3160055952929604,-0.053861379623413086
LSTM_MO,19,3,6.629235654138029,2.319773535610618,-0.05545222759246826
LSTM_MO,19,4,6.565128903836012,2.316065884597471,-0.05373811721801758
LSTM_MO,20,0,7.504149476066232,2.2639741755448854,-0.019251585006713867
LSTM_MO,20,1,7.006177430041134,2.3061021535442427,-0.03880763053894043
LSTM_MO,20,2,6.87393890786916,2.3205452302327525,-0.04540705680847168
LSTM_MO,20,3,6.789636664092541,2.3307023231226665,-0.04979515075683594
LSTM_MO,20,4,6.720001177862287,2.3354688077591934,-0.05192244052886963
LSTM_MO,21,0,7.675957048672341,2.3013049080394783,-0.02529311180114746
LSTM_MO,21,1,7.128570978319453,2.2980374144246944,-0.024523615837097168
LSTM_MO,21,2,6.991043486121681,2.301601639389992,-0.026174306869506836
LSTM_MO,21,3,6.907532417425705,2.3092834233091426,-0.02960216999053955
LSTM_MO,21,4,6.8443490558814615,2.312971032754733,-0.031468987464904785
LSTM_MO,22,0,7.850584597264727,2.371568169502112,-0.048340559005737305
LSTM_MO,22,1,7.255210557207465,2.3763132695968334,-0.050573110580444336
LSTM_MO,22,2,7.120028719430168,2.376507268502162,-0.050614237785339355
LSTM_MO,22,3,7.029811180258791,2.3874122528502575,-0.05555880069732666
LSTM_MO,22,4,6.964927434797088,2.389356814783353,-0.05635082721710205
LSTM_MO,23,0,7.761958612193322,2.357208153605461,-0.03320038318634033
LSTM_MO,23,1,7.357028554033103,2.3559068182913157,-0.03309166431427002
LSTM_MO,23,2,7.241624250686888,2.3603554984697928,-0.035149335861206055
LSTM_MO,23,3,7.148025955266223,2.3696063644037797,-0.03911173343658447
LSTM_MO,23,4,7.0945084235020754,2.3709627038011183,-0.03966414928436279
