model,pred_len,epoch,train_loss,val_loss,r2_val_sklearn
gru_attn,1,1,23545.652764827013,1551.4764788150787,0.10198712348937988
gru_attn,1,2,22956.407721024007,1519.6798206567764,0.1203913688659668
gru_attn,1,3,22690.1644166708,1509.2509031295776,0.1264277696609497
gru_attn,1,4,22521.828712388873,1498.6860142946243,0.13254296779632568
gru_attn,1,5,22337.703413426876,1488.3702725172043,0.1385136842727661
gru_attn,1,6,22144.796357244253,1480.4904617071152,0.14307475090026855
gru_attn,1,7,22001.891899719834,1475.2071340084076,0.14613264799118042
gru_attn,1,8,21944.00651396811,1470.3935726881027,0.14891880750656128
gru_attn,1,9,21830.557880967855,1469.035211443901,0.14970511198043823
gru_attn,1,10,21754.56756298244,1468.6127569675446,0.14994961023330688
gru_attn,1,11,21613.54706849903,1465.1199876070023,0.15197128057479858
gru_attn,1,12,21516.745195925236,1464.722537279129,0.1522013545036316
gru_attn,1,13,21452.97711955011,1458.9760029315948,0.1555275321006775
gru_attn,1,14,21301.381868347526,1457.0169254541397,0.1566615104675293
gru_attn,1,15,21191.46093198657,1459.436271905899,0.1552610993385315
gru_attn,1,16,21110.74160964787,1457.2148666381836,0.15654689073562622
gru_attn,1,17,20983.416627794504,1454.759978890419,0.15796786546707153
gru_attn,1,18,20877.58649328351,1478.675303041935,0.14412540197372437
gru_attn,1,19,20795.444797605276,1462.986602306366,0.15320616960525513
gru_attn,1,20,20616.65516665578,1511.789273738861,0.1249585747718811
gru_attn,1,21,20713.68124449253,1502.0872882008553,0.13057422637939453
gru_attn,1,22,21018.836125582457,1482.5411365032196,0.14188778400421143
gru_attn,1,23,20388.751420140266,1471.1102689504623,0.14850401878356934
gru_attn,1,24,20241.175719827414,1477.683374106884,0.14469939470291138
gru_attn,1,25,20071.528213620186,1482.682472229004,0.14180588722229004
gru_attn,1,26,19868.863780379295,1459.8015942573547,0.1550496220588684
gru_attn,1,27,19706.469363570213,1483.42540371418,0.14137589931488037
gru_attn,1,28,19921.091506808996,1460.395758986473,0.15470576286315918
gru_attn,1,29,19754.276015996933,1464.767017185688,0.15217560529708862
gru_attn,1,30,19547.50430703163,1494.637649178505,0.13488608598709106
gru_attn,1,31,19681.600098580122,1532.5724318027496,0.11292904615402222
gru_attn,1,32,20739.21673154831,1576.6786540150642,0.08739972114562988
gru_attn,1,33,21641.051985919476,1494.7769916653633,0.13480544090270996
gru_attn,1,34,20461.969070374966,1477.6138416528702,0.14473968744277954
