model,pred_len,epoch,train_loss,val_loss,r2_val_sklearn
LSTM_MO,1,0,205.5462443422764,51.384745418570425,0.23838740587234497
LSTM_MO,1,1,191.09309338001495,50.66151970397425,0.2490587830543518
LSTM_MO,1,2,188.6624728631466,50.29780499716752,0.25444644689559937
LSTM_MO,1,3,187.2020649529518,50.07282555285301,0.2577705383300781
LSTM_MO,1,4,186.21137795803395,49.933442213153114,0.2598276138305664
LSTM_MO,2,0,307.0976029841796,80.68610403191953,0.10657203197479248
LSTM_MO,2,1,296.9800781478053,80.36676226681425,0.11001425981521606
LSTM_MO,2,2,295.3934940669848,80.17671986936612,0.1121407151222229
LSTM_MO,2,3,294.4193219361098,80.07107969276778,0.11333632469177246
LSTM_MO,2,4,293.5518163805423,79.9379118680954,0.1147761344909668
LSTM_MO,3,0,348.26499002774557,92.62394307314895,0.062346816062927246
LSTM_MO,3,1,341.2510192314784,92.32270349801041,0.06540656089782715
LSTM_MO,3,2,340.0881379498376,92.16562363027616,0.06697070598602295
LSTM_MO,3,3,339.2111767371496,92.10332382817305,0.06759583950042725
LSTM_MO,3,4,338.478109521336,92.02693591227059,0.06833028793334961
LSTM_MO,4,0,370.8463210734454,98.20733327720001,0.03950858116149902
LSTM_MO,4,1,364.8576226234436,97.80637901338912,0.0435604453086853
LSTM_MO,4,2,363.83434036645025,97.64675116357003,0.045130252838134766
LSTM_MO,4,3,363.2284241156145,97.57531527890504,0.045801401138305664
LSTM_MO,4,4,362.8262828371742,97.47923060136897,0.046655356884002686
LSTM_MO,5,0,384.5310069214214,100.8767863924599,0.025759220123291016
LSTM_MO,5,1,379.0413865826347,100.41843826273887,0.030366182327270508
LSTM_MO,5,2,378.133386481892,100.30108621562644,0.03152865171432495
LSTM_MO,5,3,377.543239756064,100.24623740015704,0.032053232192993164
LSTM_MO,5,4,376.96441812948746,100.22632301742671,0.03222382068634033
LSTM_MO,6,0,392.9138926517132,101.74256574492154,0.019700229167938232
LSTM_MO,6,1,388.5679976274801,101.37447411471526,0.023364722728729248
LSTM_MO,6,2,387.8016938276069,101.24450455158664,0.024649322032928467
LSTM_MO,6,3,387.0548164179159,101.14453192422768,0.025617659091949463
LSTM_MO,6,4,386.4694996545481,101.10365680663581,0.025963664054870605
LSTM_MO,7,0,399.1267586549123,101.99224160323864,0.015489935874938965
LSTM_MO,7,1,395.541013785771,101.5442207702943,0.019758224487304688
LSTM_MO,7,2,394.9993611630939,101.44978497589068,0.0207100510597229
LSTM_MO,7,3,394.25182851155597,101.35934524372021,0.021571099758148193
LSTM_MO,7,4,393.8645383971078,101.31559859088,0.021999657154083252
LSTM_MO,8,0,403.28127737743097,101.50883585864226,0.016078531742095947
LSTM_MO,8,1,400.66154599771266,101.34064252472288,0.017826735973358154
LSTM_MO,8,2,400.0807407861803,101.28242703058524,0.018419742584228516
LSTM_MO,8,3,399.22096585936663,101.20230686413855,0.01920926570892334
LSTM_MO,8,4,399.1735555689509,101.16412727463542,0.019601285457611084
LSTM_MO,9,0,408.7426302909851,101.52015809985465,0.012006938457489014
LSTM_MO,9,1,405.53606209754946,101.1218368346103,0.01585543155670166
LSTM_MO,9,2,404.5687983751297,101.0281134855223,0.016783475875854492
LSTM_MO,9,3,404.1476289272308,100.96025230369422,0.017513692378997803
LSTM_MO,9,4,403.7614880561829,100.93846179194477,0.017650365829467773
LSTM_MO,10,0,412.1261119365692,101.43822927767289,0.010113418102264404
LSTM_MO,10,1,408.900887131691,101.0693709521458,0.013697266578674316
LSTM_MO,10,2,408.2540537595749,100.97823846477202,0.014601290225982666
LSTM_MO,10,3,407.69972615242006,100.90020722813077,0.015408456325531006
LSTM_MO,10,4,407.2948001861572,100.89697593564732,0.015436410903930664
LSTM_MO,11,0,414.3546187205192,101.31477063551716,0.007929086685180664
LSTM_MO,11,1,411.65304733545355,101.00397622448274,0.011026382446289062
LSTM_MO,11,2,410.8390820118097,100.91150770516231,0.011911392211914062
LSTM_MO,11,3,410.4234882929386,100.82221625043059,0.012811839580535889
LSTM_MO,11,4,410.0853995054196,100.79690690606947,0.013055384159088135
LSTM_MO,12,0,415.8620190494939,100.84652956235455,0.008436918258666992
LSTM_MO,12,1,413.1026179602272,100.58163241865077,0.011046946048736572
LSTM_MO,12,2,412.4948226778131,100.50745642413581,0.011820614337921143
LSTM_MO,12,3,412.12917419483784,100.45332801022292,0.012407064437866211
LSTM_MO,12,4,411.81252672797757,100.42340396190512,0.01271522045135498
LSTM_MO,13,0,416.5023491930317,100.49630454308229,0.008426427841186523
LSTM_MO,13,1,413.95184755969694,100.28711789412517,0.010496199131011963
LSTM_MO,13,2,413.44250197346145,100.18241826419172,0.011505961418151855
LSTM_MO,13,3,413.10914141422995,100.12785220328875,0.012138903141021729
LSTM_MO,13,4,412.4938217240411,100.09605678013915,0.012431859970092773
LSTM_MO,14,0,416.6005779504776,100.16965263374007,0.007541954517364502
LSTM_MO,14,1,414.64589672618445,99.98703514844522,0.00940030813217163
LSTM_MO,14,2,414.1814447376463,99.91309767390577,0.010101795196533203
LSTM_MO,14,3,413.7530662483639,99.86109595006454,0.010693132877349854
LSTM_MO,14,4,413.4970503648122,99.83914137343338,0.010884106159210205
LSTM_MO,15,0,417.3848276668125,99.95792104872999,0.004985511302947998
LSTM_MO,15,1,415.125435617235,99.75404610926725,0.0069689154624938965
LSTM_MO,15,2,414.49447019894916,99.66274921404423,0.007916867733001709
LSTM_MO,15,3,414.13723458184137,99.5875751377296,0.008733868598937988
LSTM_MO,15,4,413.90381508403357,99.52394648385368,0.009357988834381104
LSTM_MO,16,0,417.1670763492584,99.28006809183366,0.006125450134277344
LSTM_MO,16,1,415.31617164952416,99.0685142061303,0.008292317390441895
LSTM_MO,16,2,414.81512175968714,99.02365103701483,0.008761584758758545
LSTM_MO,16,3,414.57131671224323,98.95455987348208,0.009528636932373047
LSTM_MO,16,4,414.3094081674303,98.96692340799576,0.00938713550567627
LSTM_MO,17,0,417.467424974722,98.79978996549595,0.005785107612609863
LSTM_MO,17,1,415.697523355484,98.70201309171154,0.00678485631942749
LSTM_MO,17,2,415.16765828693616,98.63933073765028,0.0074738264083862305
LSTM_MO,17,3,414.7679581642151,98.63085830097235,0.007610440254211426
LSTM_MO,17,4,414.76114183313706,98.5813208985466,0.008067667484283447
LSTM_MO,18,0,417.572695313078,98.44698970468855,0.004580855369567871
LSTM_MO,18,1,416.0126070506645,98.32245402784585,0.005901336669921875
LSTM_MO,18,2,415.2446937308167,98.23606767398154,0.006771087646484375
LSTM_MO,18,3,415.0822577151385,98.2034429940976,0.007148087024688721
LSTM_MO,18,4,414.7156300544739,98.13719161549822,0.0077283382415771484
LSTM_MO,19,0,418.42514061927795,98.10277297721028,0.0032230019569396973
LSTM_MO,19,1,416.1924977302551,97.89902744137623,0.005197703838348389
LSTM_MO,19,2,415.5241599082947,97.8434836109403,0.005745828151702881
LSTM_MO,19,3,415.2039986848831,97.7984718050014,0.0062904953956604
LSTM_MO,19,4,415.09436440467834,97.77553747208242,0.006574809551239014
LSTM_MO,20,0,417.1979087591171,97.55461629720834,0.003765285015106201
LSTM_MO,20,1,415.48155558109283,97.39481655634367,0.0053108930587768555
LSTM_MO,20,2,415.1661570072174,97.34942438785846,0.005775392055511475
LSTM_MO,20,3,414.9402743577957,97.31546422885015,0.00618356466293335
LSTM_MO,20,4,414.75815784931183,97.29553111516512,0.006399929523468018
LSTM_MO,21,0,417.5721601709243,97.07348077847408,0.003667294979095459
LSTM_MO,21,1,415.8951952611246,96.93165512818557,0.005202651023864746
LSTM_MO,21,2,415.23336717774794,96.81075404240535,0.006303668022155762
LSTM_MO,21,3,415.0875929247948,96.75360194352957,0.006780147552490234
LSTM_MO,21,4,414.84557570949676,96.73182157736558,0.007033169269561768
LSTM_MO,22,0,417.2755705436071,96.63593871043278,0.003658115863800049
LSTM_MO,22,1,415.6572282234828,96.52177638273973,0.004740536212921143
LSTM_MO,22,2,415.35247535705565,96.45404108120844,0.005379378795623779
LSTM_MO,22,3,415.04657429854075,96.4097330386822,0.005816102027893066
LSTM_MO,22,4,414.7983506600062,96.42935453561635,0.005497336387634277
LSTM_MO,23,0,417.41356997654356,96.25370415174044,0.002604067325592041
LSTM_MO,23,1,416.0977000655799,96.16586611454304,0.0035515427589416504
LSTM_MO,23,2,415.41727778829375,96.12188382515541,0.0040451884269714355
LSTM_MO,23,3,415.2092101697264,96.03850353681125,0.004869401454925537
LSTM_MO,23,4,414.94101346772294,95.9936200251946,0.005362570285797119
LSTM_MO,24,0,417.03273693152835,95.67534441214342,0.003736436367034912
LSTM_MO,24,1,415.3944241659982,95.5255858201247,0.0053781867027282715
LSTM_MO,24,2,415.051477432251,95.4959670506991,0.005626320838928223
LSTM_MO,24,3,414.56330936295643,95.43253403443556,0.006329596042633057
LSTM_MO,24,4,414.53358806882585,95.43469157218934,0.006224334239959717
LSTM_MO,25,0,416.0394968305315,95.23893813544845,0.003916621208190918
LSTM_MO,25,1,414.8069146701268,95.15506636154674,0.004744768142700195
LSTM_MO,25,2,414.3986899341856,95.10220959512714,0.005131661891937256
LSTM_MO,25,3,414.0196872098105,95.0423408707672,0.0057610273361206055
LSTM_MO,25,4,413.9024601152965,95.05368657746067,0.005567014217376709
