model,pred_len,epoch,train_loss,val_loss,r2_val_sklearn
LSTM_MO,1,0,3.8584488349312798,1.0297846736400638,0.010549962520599365
LSTM_MO,1,1,3.617971555201059,1.0301926646111461,0.01046741008758545
LSTM_MO,1,2,3.578084984606013,1.0318079467877064,0.009071528911590576
LSTM_MO,1,3,3.5501883242853935,1.0329531654715538,0.008141875267028809
LSTM_MO,1,4,3.536073447730234,1.030867396718787,0.010196268558502197
LSTM_MO,2,0,4.060130889284546,1.1814209987899957,0.013432085514068604
LSTM_MO,2,1,3.7996573500821125,1.1888963116887417,0.007401466369628906
LSTM_MO,2,2,3.7429245430166307,1.189827483346444,0.006816506385803223
LSTM_MO,2,3,3.710678494434156,1.1896702942388657,0.007004916667938232
LSTM_MO,2,4,3.6857853064961406,1.1849420451281862,0.010906338691711426
LSTM_MO,3,0,4.242961293893556,1.3344724015937053,-0.006505131721496582
