model,pred_len,epoch,train_loss,val_loss,r2_val_sklearn
DeepLOB,1,0,245.63240201911148,954.0513343811035,0.0013199448585510254
DeepLOB,1,1,240.38087364313554,950.0163955688477,0.005543649196624756
DeepLOB,1,2,239.04403289872772,946.5872230529785,0.009133219718933105
DeepLOB,1,3,238.20594793825734,944.1240905761719,0.011711537837982178
DeepLOB,1,4,237.3642756248007,941.0319305419922,0.014948248863220215
DeepLOB,1,5,236.55926375097158,923.7433135986328,0.03304576873779297
DeepLOB,1,6,235.73881788448412,904.1318817138672,0.05357450246810913
DeepLOB,1,7,234.1815024045049,877.2989776611328,0.08166271448135376
DeepLOB,1,8,233.52067749646244,899.0195762634278,0.0589260458946228
DeepLOB,1,9,233.73460418545469,878.7580711364747,0.0801352858543396
DeepLOB,1,10,232.17631146956464,878.4754676818848,0.08043110370635986
DeepLOB,1,11,231.58729197833003,877.3426887512207,0.08161681890487671
DeepLOB,1,12,230.55254093870823,900.8603256225585,0.0569990873336792
DeepLOB,1,13,230.71944371826794,906.8524559020996,0.05072659254074097
DeepLOB,1,14,230.08266322466793,888.2186294555664,0.07023215293884277
DeepLOB,1,15,230.1807141985212,871.9228698730469,0.08729022741317749
DeepLOB,1,16,227.92114861157475,897.6543487548828,0.06035512685775757
DeepLOB,1,17,227.9135860968609,888.177082824707,0.07027560472488403
DeepLOB,1,18,227.6920891158435,866.6675636291504,0.09279125928878784
DeepLOB,1,19,227.0537383293619,911.9928901672363,0.045345842838287354
DeepLOB,1,20,227.45086996895927,895.614990234375,0.062489867210388184
DeepLOB,1,21,227.44142885792013,909.9971725463868,0.047434985637664795
DeepLOB,1,22,226.0525088446481,888.3462570190429,0.0700986385345459
DeepLOB,1,23,226.35614767269212,914.0754173278808,0.04316592216491699
DeepLOB,1,24,223.73275084203604,930.5869270324707,0.02588200569152832
DeepLOB,1,25,227.0127685391173,901.1618598937988,0.05668354034423828
DeepLOB,1,26,223.06027627283214,896.7280151367188,0.06132471561431885
DeepLOB,1,27,224.54339707822217,909.8865280151367,0.047550737857818604
DeepLOB,1,28,220.51634319850376,893.2990234375,0.06491416692733765
DeepLOB,1,29,221.02094232208876,905.6086647033692,0.052028656005859375
DeepLOB,1,30,220.8377854055288,891.5514656066895,0.06674343347549438
DeepLOB,1,31,221.05524495961714,892.1348571777344,0.06613278388977051
DeepLOB,1,32,219.06339329310825,892.8695053100586,0.0653638243675232
DeepLOB,1,33,216.14461192500835,891.4025375366211,0.0668993592262268
DeepLOB,1,34,219.6849474264651,891.406649017334,0.06689494848251343
DeepLOB,1,35,216.50112931387764,905.4170928955078,0.052229225635528564
DeepLOB,1,36,216.5119600257095,885.9263397216797,0.07263177633285522
DeepLOB,1,37,216.07236405197455,896.4694305419922,0.06159543991088867
DeepLOB,1,38,214.98174222440136,902.9388427734375,0.054823338985443115
DeepLOB,1,39,218.0794065397613,894.6481155395508,0.06350189447402954
DeepLOB,1,40,215.91900835621112,925.201626586914,0.031519174575805664
DeepLOB,1,41,212.47727249495838,903.9857353210449,0.05372750759124756
DeepLOB,1,42,215.95776933164012,915.9825401306152,0.041169583797454834
DeepLOB,1,43,211.06205071429818,894.5164108276367,0.0636398196220398
DeepLOB,1,44,212.41129276509187,919.7117431640625,0.037265896797180176
DeepLOB,1,45,210.97335750813386,911.8421600341796,0.04550355672836304
DeepLOB,1,46,208.80928203037806,914.1734573364258,0.04306328296661377
DeepLOB,1,47,208.6863726596443,907.3257354736328,0.050231337547302246
DeepLOB,1,48,212.25420879247238,895.8569213867188,0.06223660707473755
DeepLOB,1,49,211.52396539182078,892.6052711486816,0.06564033031463623
DeepLOB,1,50,209.51007991712922,926.5711303710938,0.03008568286895752
DeepLOB,1,51,208.26547635526074,919.3030281066895,0.03769373893737793
DeepLOB,1,52,207.25464091398277,914.8655601501465,0.042338669300079346
DeepLOB,1,53,206.2981988400829,913.9605590820313,0.04328608512878418
DeepLOB,1,54,204.9431318808575,899.8103164672851,0.05809831619262695
DeepLOB,1,55,206.76682742761105,919.5363571166993,0.037449419498443604
DeepLOB,1,56,204.74829154501157,908.3133522033692,0.04919731616973877
DeepLOB,1,57,209.56235739260305,903.1052536010742,0.054649174213409424
DeepLOB,1,58,206.09305655031787,904.7934967041016,0.05288201570510864
DeepLOB,1,59,205.28036560914956,899.8440895080566,0.058062970638275146
