Transencwithlineardec,1,1,34873.21483425796,1419.0589806251228,-0.0005395412445068359
Transencwithlineardec,1,2,34636.55905741453,1398.1404228582978,0.014209628105163574
Transencwithlineardec,1,3,34530.733186364174,1363.9182150661945,0.03833860158920288
Transencwithlineardec,1,4,34450.78406599164,1348.0273086428642,0.049542903900146484
Transencwithlineardec,1,5,34390.48492231965,1323.5427729785442,0.06680631637573242
Transencwithlineardec,1,6,34245.81231196225,1203.7070801258087,0.1512991189956665
Transencwithlineardec,1,7,33722.54602770507,1092.7851903438568,0.22950708866119385
Transencwithlineardec,1,8,33527.47280499339,1069.8012582063675,0.24571245908737183
Transencwithlineardec,1,9,33437.388661406934,1058.131260752678,0.2539407014846802
