model,pred_len,epoch,train_loss,val_loss,r2_val_sklearn
LSTM_MO,1,0,32.3912794768316,1.006635963168667,0.27661287784576416
LSTM_MO,1,1,32.16834615602568,0.9910345504523504,0.287842333316803
LSTM_MO,1,2,32.008674419194925,0.9820553637516832,0.2943333387374878
LSTM_MO,1,3,31.88739199229147,0.9792834161348193,0.29633790254592896
LSTM_MO,1,4,31.79725185806379,0.9815571560102001,0.2946985960006714
LSTM_MO,1,5,31.717159357379085,0.9814815237975675,0.29477375745773315
LSTM_MO,1,6,31.659274981947455,0.9822150462948275,0.2942454218864441
LSTM_MO,1,7,31.591004484688973,0.9841550648558498,0.2928633689880371
LSTM_MO,1,8,31.524565091990954,0.9819198169012661,0.2944660782814026
LSTM_MO,1,9,31.4461247787534,0.9822626195369604,0.29425203800201416
LSTM_MO,1,10,31.357660196491373,0.978303729177356,0.2971053719520569
LSTM_MO,1,11,31.260970778425452,0.976026729417232,0.2987722158432007
LSTM_MO,1,12,31.177441840392596,0.9757695095359139,0.29897642135620117
LSTM_MO,1,13,31.078783530923314,0.9756678557545049,0.2990541458129883
LSTM_MO,1,14,30.97785087681486,0.9766205903715225,0.29838311672210693
LSTM_MO,1,15,30.84947266575036,0.9815923207225736,0.2947971224784851
LSTM_MO,1,16,30.681122392366678,0.9853958528351466,0.2920953631401062
LSTM_MO,1,17,30.487243273721347,0.9948643811245556,0.2852975130081177
LSTM_MO,1,18,30.261769817707158,0.99480090580901,0.2853350043296814
LSTM_MO,1,19,29.956832317921815,1.003238011043407,0.2792578935623169
LSTM_MO,1,20,29.70477273102992,1.000549470645737,0.2811506986618042
LSTM_MO,1,21,29.206834841066662,0.9969030476348282,0.28380733728408813
LSTM_MO,1,22,28.764339863989346,1.0173423314502696,0.2690765857696533
LSTM_MO,1,23,28.285943648813436,0.9857293546385554,0.29182004928588867
LSTM_MO,1,24,28.08951003148734,1.0269313077086104,0.26213574409484863
LSTM_MO,1,25,27.458531428818485,1.0010754242590298,0.28078246116638184
LSTM_MO,1,26,27.537172995115245,1.0150874886290258,0.27064114809036255
LSTM_MO,1,27,26.867874626896572,1.002199196004782,0.28013908863067627
LSTM_MO,1,28,26.642887586635453,0.9943890955599402,0.2855682969093323
LSTM_MO,1,29,26.078971050055443,1.0529196668400993,0.2434266209602356
LSTM_MO,1,30,25.949699352451884,0.9787599813521336,0.29676562547683716
LSTM_MO,1,31,25.614180963445065,1.0561021666864412,0.2411290407180786
LSTM_MO,2,0,32.06087637330155,1.298053768983803,0.3375561833381653
LSTM_MO,2,1,31.71065581782368,1.2723910865638548,0.3506453037261963
LSTM_MO,2,2,31.524860522037873,1.2624220053507575,0.3557724952697754
LSTM_MO,2,3,31.366633982559215,1.2620806759834045,0.3559480309486389
LSTM_MO,2,4,31.256069979604895,1.2601786783153364,0.35695600509643555
LSTM_MO,2,5,31.169456805702147,1.2607363752888445,0.3566659688949585
LSTM_MO,2,6,31.07216624869459,1.2590918614976923,0.3574969172477722
LSTM_MO,2,7,30.971780071168986,1.2592559321758037,0.3574070334434509
LSTM_MO,2,8,30.872498999968528,1.2552270065036302,0.3594623804092407
LSTM_MO,2,9,30.760148411980282,1.2550820294955918,0.3595322370529175
LSTM_MO,2,10,30.621689954857644,1.2549592309308244,0.35960519313812256
LSTM_MO,2,11,30.458151564363508,1.2533786670289566,0.3604222536087036
LSTM_MO,2,12,30.3030798783394,1.256237910116407,0.358967125415802
LSTM_MO,2,13,30.10463544062326,1.253613976166263,0.36030685901641846
